{'LogType': 'Latency', 'Which': 's', 'AlgoTime': '11', 'TimeType': 'ms', 'Detail': 'Before_recv_cb'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418641', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418641', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418653', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418653', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418653', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418678', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418678', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418680', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418680', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418681', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418681', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418685', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418685', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418686', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418715', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418716', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418718', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418718', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418719', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418719', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418722', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418749', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418749', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418749', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418757', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418757', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418759', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418759', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418760', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418760', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418780', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418780', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418781', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418797', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418797', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418799', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418799', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418800', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418800', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418813', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418813', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418813', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418836', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418837', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418839', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418839', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418840', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418840', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418856', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418856', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418856', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418878', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418878', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418880', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418880', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418881', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418881', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418884', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418911', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418911', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418912', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418915', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418915', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418918', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418918', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418919', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418919', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418955', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418955', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418956', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418957', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418958', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418960', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418960', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418961', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418961', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418976', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418976', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198418977', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418997', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198418998', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419001', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419001', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419002', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419002', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419020', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419020', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419020', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419036', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419037', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419039', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419039', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419040', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419040', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419050', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419050', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419051', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419076', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419076', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419078', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419078', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419079', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419079', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419081', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419081', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419082', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419115', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419116', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419118', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419118', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419119', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419119', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419121', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419148', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419148', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419148', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419157', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419157', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419159', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419159', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419160', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419160', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419179', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419179', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419179', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419195', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419196', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419198', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419198', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419199', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419200', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419222', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419222', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419222', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419238', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419238', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419240', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419240', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419241', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419242', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419253', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419253', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419254', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419276', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419276', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419278', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419278', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419279', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419279', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419285', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419285', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419286', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419316', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419317', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419319', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419319', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419320', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419320', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419323', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419350', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419350', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419351', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419353', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419354', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419356', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419356', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419357', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419358', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419381', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419381', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419382', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419396', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419397', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419400', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419400', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419401', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419401', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419414', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419414', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419414', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419437', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419437', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419439', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419439', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419440', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419440', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419446', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419446', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419446', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419476', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419476', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419479', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419479', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419480', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419480', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419483', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419510', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419510', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419510', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419517', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419518', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419519', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198419519', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419520', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198419521', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
